date_time	Cod_estacao	latitude	longitude	Altitude	temp_max	temp_min	prec_acum
2024-08-25	81715	-2.5	-44.0	2.0	28.31897	26.782654	0.53125
2024-08-25	81730	-3.0	-60.0	2.0	40.672485	28.489685	4.006524e-29
2024-08-25	81827	-5.0	-43.0	2.0	35.785767	22.642029	4.006524e-29
2024-08-25	82280	-2.5	-44.5	2.0	29.62561	26.548706	0.5
2024-08-25	82281	-2.5	-44.0	2.0	28.31897	26.782654	0.53125
2024-08-25	82331	-3.0	-60.0	2.0	40.672485	28.489685	4.006524e-29
2024-08-25	82332	-3.0	-60.0	2.0	40.672485	28.489685	4.006524e-29
2024-08-25	82578	-5.0	-43.0	2.0	35.785767	22.642029	4.006524e-29
2024-08-25	82579	-5.0	-43.0	2.0	35.785767	22.642029	4.006524e-29
2024-08-25	83781	-23.5	-46.5	2.0	14.259644	12.322876	67.578125
2024-08-25	83967	-30.0	-51.0	2.0	14.424438	6.9330444	59.375
2024-08-25	86988	-30.0	-51.0	2.0	14.424438	6.9330444	59.375
2024-08-25	SBEG	-3.0	-60.0	2.0	40.672485	28.489685	4.006524e-29
2024-08-25	SBMN	-3.0	-60.0	2.0	40.672485	28.489685	4.006524e-29
2024-08-25	SBMT	-23.5	-46.5	2.0	14.259644	12.322876	67.578125
2024-08-25	SBPA	-30.0	-51.0	2.0	14.424438	6.9330444	59.375
2024-08-25	SBRF	-8.0	-35.0	2.0	26.797485	22.18695	22.328125
2024-08-25	SBSL	-2.5	-44.0	2.0	28.31897	26.782654	0.53125
2024-08-25	SBSP	-23.5	-46.5	2.0	14.259644	12.322876	67.578125
2024-08-25	SBTE	-5.0	-43.0	2.0	35.785767	22.642029	4.006524e-29
2024-08-26	82598.0	-6.0	-35.0	2.0	25.942566	25.656342	58.15625
2024-08-26	86678.0	-13.0	-38.5	2.0	26.075378	24.027435	62.328125
2024-08-26	81715	-2.5	-44.0	2.0	27.3703	26.71103	0.46875
2024-08-26	81730	-3.0	-60.0	2.0	31.672089	28.203217	3.0049882e-29
2024-08-26	81827	-5.0	-43.0	2.0	30.45819	23.998138	3.0049882e-29
2024-08-26	82280	-2.5	-44.5	2.0	28.022644	26.451263	0.375
2024-08-26	82281	-2.5	-44.0	2.0	27.3703	26.71103	0.46875
2024-08-26	82331	-3.0	-60.0	2.0	31.672089	28.203217	3.0049882e-29
2024-08-26	82332	-3.0	-60.0	2.0	31.672089	28.203217	3.0049882e-29
2024-08-26	82578	-5.0	-43.0	2.0	30.45819	23.998138	3.0049882e-29
2024-08-26	82579	-5.0	-43.0	2.0	30.45819	23.998138	3.0049882e-29
2024-08-26	83781	-23.5	-46.5	2.0	11.741394	10.365326	68.75
2024-08-26	83967	-30.0	-51.0	2.0	9.200378	5.259857	44.53125
2024-08-26	86988	-30.0	-51.0	2.0	9.200378	5.259857	44.53125
2024-08-26	SBEG	-3.0	-60.0	2.0	31.672089	28.203217	3.0049882e-29
2024-08-26	SBMN	-3.0	-60.0	2.0	31.672089	28.203217	3.0049882e-29
2024-08-26	SBMT	-23.5	-46.5	2.0	11.741394	10.365326	68.75
2024-08-26	SBPA	-30.0	-51.0	2.0	9.200378	5.259857	44.53125
2024-08-26	SBRF	-8.0	-35.0	2.0	27.753113	22.33017	18.3125
2024-08-26	SBSL	-2.5	-44.0	2.0	27.3703	26.71103	0.46875
2024-08-26	SBSP	-23.5	-46.5	2.0	11.741394	10.365326	68.75
2024-08-26	SBTE	-5.0	-43.0	2.0	30.45819	23.998138	3.0049882e-29
