date_time	Cod_estacao	latitude	longitude	Altitude	temp_max	temp_min	prec_acum
2024-08-16	82598.0	-5.75	-35.25	0	32.55783	21.182129	2.5228800368495286
2024-08-16	86678.0	-13.0	-38.5	0	25.757843	25.65982	21.530880499631166
2024-08-16	81715	-2.5	-44.25	0	33.35785	25.582123	0.17279999956372194
2024-08-16	81730	-3.0	-60.0	0	39.379425	22.782135	0.0
2024-08-16	81827	-5.0	-42.75	0	38.879425	20.950012	0.0
2024-08-16	82280	-2.5	-44.25	0	33.35785	25.582123	0.17279999956372194
2024-08-16	82281	-2.5	-44.25	0	33.35785	25.582123	0.17279999956372194
2024-08-16	82331	-3.25	-60.0	0	31.379425	26.082123	0.0
2024-08-16	82332	-3.25	-60.0	0	31.379425	26.082123	0.0
2024-08-16	82578	-5.0	-42.75	0	38.879425	20.950012	0.0
2024-08-16	82579	-5.0	-42.75	0	38.879425	20.950012	0.0
2024-08-16	83781	-23.5	-46.5	0	31.157837	15.082123	0.0
2024-08-16	83967	-30.0	-51.25	0	25.257843	13.282135	0.0
2024-08-16	86988	-30.0	-51.25	0	25.257843	13.282135	0.0
2024-08-16	SBEG	-3.0	-60.0	0	39.379425	22.782135	0.0
2024-08-16	SBMN	-3.25	-60.0	0	31.379425	26.082123	0.0
2024-08-16	SBMT	-23.5	-46.5	0	31.157837	15.082123	0.0
2024-08-16	SBPA	-30.0	-51.25	0	25.257843	13.282135	0.0
2024-08-16	SBRF	-8.25	-35.0	0	30.457855	19.25	16.588800586760044
2024-08-16	SBSL	-2.5	-44.25	0	33.35785	25.582123	0.17279999956372194
2024-08-16	SBSP	-23.5	-46.75	0	31.979431	15.782135	0.0
2024-08-16	SBTE	-5.0	-42.75	0	38.879425	20.950012	0.0
2024-08-17	82598.0	-5.75	-35.25	0	29.73172	20.466125	7.326719840057194
2024-08-17	86678.0	-13.0	-38.5	0	25.748566	25.566132	0.3110400110017508
2024-08-17	81715	-2.5	-44.25	0	31.23172	25.566132	0.6911999982548878
2024-08-17	81730	-3.0	-60.0	0	40.431732	23.666107	0.0
2024-08-17	81827	-5.0	-42.75	0	38.78409	18.166107	0.0
2024-08-17	82280	-2.5	-44.25	0	31.23172	25.566132	0.6911999982548878
2024-08-17	82281	-2.5	-44.25	0	31.23172	25.566132	0.6911999982548878
