date_time	Cod_estacao	latitude	longitude	Altitude	temp_max	temp_min	prec_acum
2024-06-17	82598.0	-6.0	-35.0	2.0	27.569733	25.878296	67.39844
2024-06-17	86678.0	-13.0	-38.5	2.0	25.257233	23.222046	8.527344
2024-06-17	81715	-2.5	-44.0	2.0	30.694733	26.003296	25.058594
2024-06-17	81730	-3.0	-60.0	2.0	29.882233	23.690796	22.898438
2024-06-17	81827	-5.0	-43.0	2.0	32.288483	23.659546	4.8867188
2024-06-17	82280	-2.5	-44.5	2.0	30.600983	25.097046	24.527344
2024-06-17	82281	-2.5	-44.0	2.0	30.694733	26.003296	25.058594
2024-06-17	82331	-3.0	-60.0	2.0	29.882233	23.690796	22.898438
2024-06-17	82332	-3.0	-60.0	2.0	29.882233	23.690796	22.898438
2024-06-17	82578	-5.0	-43.0	2.0	32.288483	23.659546	4.8867188
2024-06-17	82579	-5.0	-43.0	2.0	32.288483	23.659546	4.8867188
2024-06-17	83781	-23.5	-46.5	2.0	23.600983	15.534546	1.40625
2024-06-17	83967	-30.0	-51.0	2.0	18.163483	17.261963	136.60547
2024-06-17	86988	-30.0	-51.0	2.0	18.163483	17.261963	136.60547
2024-06-17	SBEG	-3.0	-60.0	2.0	29.882233	23.690796	22.898438
2024-06-17	SBMN	-3.0	-60.0	2.0	29.882233	23.690796	22.898438
2024-06-17	SBMT	-23.5	-46.5	2.0	23.600983	15.534546	1.40625
2024-06-17	SBPA	-30.0	-51.0	2.0	18.163483	17.261963	136.60547
2024-06-17	SBRF	-8.0	-35.0	2.0	26.600983	25.190796	74.625
2024-06-17	SBSL	-2.5	-44.0	2.0	30.694733	26.003296	25.058594
2024-06-17	SBSP	-23.5	-46.5	2.0	23.600983	15.534546	1.40625
2024-06-17	SBTE	-5.0	-43.0	2.0	32.288483	23.659546	4.8867188
2024-06-18	82598.0	-6.0	-35.0	2.0	27.384552	25.887543	90.53125
2024-06-18	86678.0	-13.0	-38.5	2.0	25.759552	23.543793	15.855469
2024-06-18	81715	-2.5	-44.0	2.0	29.915802	26.168793	38.742188
2024-06-18	81730	-3.0	-60.0	2.0	30.197052	23.293793	41.195312
2024-06-18	81827	-5.0	-43.0	2.0	32.853302	24.450043	6.515625
2024-06-18	82280	-2.5	-44.5	2.0	29.665802	25.512543	35.910156
2024-06-18	82281	-2.5	-44.0	2.0	29.915802	26.168793	38.742188
2024-06-18	82331	-3.0	-60.0	2.0	30.197052	23.293793	41.195312
2024-06-18	82332	-3.0	-60.0	2.0	30.197052	23.293793	41.195312
2024-06-18	82578	-5.0	-43.0	2.0	32.853302	24.450043	6.515625
2024-06-18	82579	-5.0	-43.0	2.0	32.853302	24.450043	6.515625
2024-06-18	83781	-23.5	-46.5	2.0	23.884552	14.450043	2.34375
2024-06-18	83967	-30.0	-51.0	2.0	22.665802	17.200043	238.51953
2024-06-18	86988	-30.0	-51.0	2.0	22.665802	17.200043	238.51953
2024-06-18	SBEG	-3.0	-60.0	2.0	30.197052	23.293793	41.195312
2024-06-18	SBMN	-3.0	-60.0	2.0	30.197052	23.293793	41.195312
2024-06-18	SBMT	-23.5	-46.5	2.0	23.884552	14.450043	2.34375
2024-06-18	SBPA	-30.0	-51.0	2.0	22.665802	17.200043	238.51953
2024-06-18	SBRF	-8.0	-35.0	2.0	26.447052	25.137543	102.109375
2024-06-18	SBSL	-2.5	-44.0	2.0	29.915802	26.168793	38.742188
2024-06-18	SBSP	-23.5	-46.5	2.0	23.884552	14.450043	2.34375
2024-06-18	SBTE	-5.0	-43.0	2.0	32.853302	24.450043	6.515625
2024-06-19	82598.0	-6.0	-35.0	2.0	27.492157	25.87082	93.16016
2024-06-19	86678.0	-13.0	-38.5	2.0	26.210907	23.30832	21.191406
2024-06-19	81715	-2.5	-44.0	2.0	30.429657	26.43332	45.98828
2024-06-19	81730	-3.0	-60.0	2.0	30.304657	23.77707	45.703125
2024-06-19	81827	-5.0	-43.0	2.0	33.273407	24.71457	6.5117188
2024-06-19	82280	-2.5	-44.5	2.0	30.335907	25.55832	42.839844
2024-06-19	82281	-2.5	-44.0	2.0	30.429657	26.43332	45.98828
2024-06-19	82331	-3.0	-60.0	2.0	30.304657	23.77707	45.703125
2024-06-19	82332	-3.0	-60.0	2.0	30.304657	23.77707	45.703125
2024-06-19	82578	-5.0	-43.0	2.0	33.273407	24.71457	6.5117188
