date_time	Cod_estacao	latitude	longitude	Altitude	temp_max	temp_min	prec_acum
2024-08-23	82598.0	-5.75	-35.25	0	32.07193	22.065521	17.418240616098046
2024-08-23	86678.0	-13.0	-38.5	0	26.07193	25.812134	19.422720791772008
2024-08-23	81715	-2.5	-44.25	0	33.271942	26.212128	1.1059200129238889
2024-08-23	81730	-3.0	-60.0	0	39.828094	22.212128	0.0
2024-08-23	81827	-5.0	-42.75	0	39.028076	19.112152	0.0
2024-08-23	82280	-2.5	-44.25	0	33.271942	26.212128	1.1059200129238889
2024-08-23	82281	-2.5	-44.25	0	33.271942	26.212128	1.1059200129238889
2024-08-23	82331	-3.25	-60.0	0	31.628082	25.612152	0.0
2024-08-23	82332	-3.25	-60.0	0	31.628082	25.612152	0.0
2024-08-23	82578	-5.0	-42.75	0	39.028076	19.112152	0.0
2024-08-23	82579	-5.0	-42.75	0	39.028076	19.112152	0.0
2024-08-23	83781	-23.5	-46.5	0	34.22809	18.212128	0.0
2024-08-23	83967	-30.0	-51.25	0	17.652344	11.97934	201.62304639816284
2024-08-23	86988	-30.0	-51.25	0	17.652344	11.97934	201.62304639816284
2024-08-23	SBEG	-3.0	-60.0	0	39.828094	22.212128	0.0
2024-08-23	SBMN	-3.25	-60.0	0	31.628082	25.612152	0.0
2024-08-23	SBMT	-23.5	-46.5	0	34.22809	18.212128	0.0
2024-08-23	SBPA	-30.0	-51.25	0	17.652344	11.97934	201.62304639816284
2024-08-23	SBRF	-8.25	-35.0	0	31.57193	20.253876	36.875519156455994
2024-08-23	SBSL	-2.5	-44.25	0	33.271942	26.212128	1.1059200129238889
2024-08-23	SBSP	-23.5	-46.75	0	34.72809	18.712128	0.0
2024-08-23	SBTE	-5.0	-42.75	0	39.028076	19.112152	0.0
2024-08-24	82598.0	-5.75	-35.25	0	32.667755	21.56186	14.584320411086082
2024-08-24	86678.0	-13.0	-38.5	0	25.967743	25.74765	15.102720586583018
2024-08-24	81715	-2.5	-44.25	0	32.167755	26.3667	0.2419199954601936
2024-08-24	81730	-3.0	-60.0	0	42.350037	23.966705	0.0
2024-08-24	81827	-5.0	-42.75	0	39.75003	19.661835	0.0
2024-08-24	82280	-2.5	-44.25	0	32.167755	26.3667	0.2419199954601936
2024-08-24	82281	-2.5	-44.25	0	32.167755	26.3667	0.2419199954601936
2024-08-24	82331	-3.25	-60.0	0	32.150024	26.266693	0.0
2024-08-24	82332	-3.25	-60.0	0	32.150024	26.266693	0.0
2024-08-24	82578	-5.0	-42.75	0	39.75003	19.661835	0.0
2024-08-24	82579	-5.0	-42.75	0	39.75003	19.661835	0.0
2024-08-24	83781	-23.5	-46.5	0	33.06775	16.666718	1.3132800202583894
2024-08-24	83967	-30.0	-51.25	0	16.350037	7.9667053	0.1382400016154861
2024-08-24	86988	-30.0	-51.25	0	16.350037	7.9667053	0.1382400016154861
2024-08-24	SBEG	-3.0	-60.0	0	42.350037	23.966705	0.0
2024-08-24	SBMN	-3.25	-60.0	0	32.150024	26.266693	0.0
2024-08-24	SBMT	-23.5	-46.5	0	33.06775	16.666718	1.3132800202583894
2024-08-24	SBPA	-30.0	-51.25	0	16.350037	7.9667053	0.1382400016154861
2024-08-24	SBRF	-8.25	-35.0	0	30.167755	19.947662	35.83871880546212
2024-08-24	SBSL	-2.5	-44.25	0	32.167755	26.3667	0.2419199954601936
2024-08-24	SBSP	-23.5	-46.75	0	33.367767	16.566711	1.4515200513415039
2024-08-24	SBTE	-5.0	-42.75	0	39.75003	19.661835	0.0
2024-08-25	82598.0	-5.75	-35.25	0	32.114563	21.830475	14.376960089430213
2024-08-25	86678.0	-13.0	-38.5	0	26.71457	25.700287	0.9676800604211167
2024-08-25	81715	-2.5	-44.25	0	31.514557	26.4003	0.2764800032309722
2024-08-25	81730	-3.0	-60.0	0	42.82315	24.730469	0.0
2024-08-25	81827	-5.0	-42.75	0	41.023163	19.030487	0.0
