date_time	Cod_estacao	latitude	longitude	Altitude	temp_max	temp_min	prec_acum
2024-07-27	82598.0	-6.0	-35.0	2.0	26.402618	25.30542	35.54828
2024-07-27	86678.0	-13.0	-38.5	2.0	25.939728	22.704834	42.94536
2024-07-27	81715	-2.5	-44.0	2.0	30.521759	26.645264	0.50053406
2024-07-27	81730	-3.0	-60.0	2.0	34.179962	26.01831	0.38208008
2024-07-27	81827	-5.0	-43.0	2.0	34.83133	22.90503	0.0
2024-07-27	82280	-2.5	-44.5	2.0	30.44754	26.364014	1.8811951
2024-07-27	82281	-2.5	-44.0	2.0	30.521759	26.645264	0.50053406
2024-07-27	82331	-3.0	-60.0	2.0	34.179962	26.01831	0.38208008
2024-07-27	82332	-3.0	-60.0	2.0	34.179962	26.01831	0.38208008
2024-07-27	82578	-5.0	-43.0	2.0	34.83133	22.90503	0.0
2024-07-27	82579	-5.0	-43.0	2.0	34.83133	22.90503	0.0
2024-07-27	83781	-23.5	-46.5	2.0	25.280548	13.810303	0.0
2024-07-27	83967	-30.0	-51.0	2.0	22.142853	13.921631	0.024505615
2024-07-27	86988	-30.0	-51.0	2.0	22.142853	13.921631	0.024505615
2024-07-27	SBEG	-3.0	-60.0	2.0	34.179962	26.01831	0.38208008
2024-07-27	SBMN	-3.0	-60.0	2.0	34.179962	26.01831	0.38208008
2024-07-27	SBMT	-23.5	-46.5	2.0	25.280548	13.810303	0.0
2024-07-27	SBPA	-30.0	-51.0	2.0	22.142853	13.921631	0.024505615
2024-07-27	SBRF	-8.0	-35.0	2.0	25.873322	22.276123	36.31189
2024-07-27	SBSL	-2.5	-44.0	2.0	30.521759	26.645264	0.50053406
2024-07-27	SBSP	-23.5	-46.5	2.0	25.280548	13.810303	0.0
2024-07-27	SBTE	-5.0	-43.0	2.0	34.83133	22.90503	0.0
2024-07-28	82598.0	-6.0	-35.0	2.0	26.067993	25.407959	59.62848
2024-07-28	86678.0	-13.0	-38.5	2.0	24.78772	24.151123	64.28627
2024-07-28	81715	-2.5	-44.0	2.0	30.319946	26.832764	1.6546936
2024-07-28	81730	-3.0	-60.0	2.0	34.47229	26.517334	0.6376648
2024-07-28	81827	-5.0	-43.0	2.0	35.686157	24.24292	0.0
2024-07-28	82280	-2.5	-44.5	2.0	30.09143	26.485107	3.6596527
2024-07-28	82281	-2.5	-44.0	2.0	30.319946	26.832764	1.6546936
2024-07-28	82331	-3.0	-60.0	2.0	34.47229	26.517334	0.6376648
2024-07-28	82332	-3.0	-60.0	2.0	34.47229	26.517334	0.6376648
2024-07-28	82578	-5.0	-43.0	2.0	35.686157	24.24292	0.0
2024-07-28	82579	-5.0	-43.0	2.0	35.686157	24.24292	0.0
2024-07-28	83781	-23.5	-46.5	2.0	27.575806	13.894287	0.0
2024-07-28	83967	-30.0	-51.0	2.0	15.806061	14.468994	56.101593
2024-07-28	86988	-30.0	-51.0	2.0	15.806061	14.468994	56.101593
2024-07-28	SBEG	-3.0	-60.0	2.0	34.47229	26.517334	0.6376648
2024-07-28	SBMN	-3.0	-60.0	2.0	34.47229	26.517334	0.6376648
2024-07-28	SBMT	-23.5	-46.5	2.0	27.575806	13.894287	0.0
2024-07-28	SBPA	-30.0	-51.0	2.0	15.806061	14.468994	56.101593
2024-07-28	SBRF	-8.0	-35.0	2.0	26.221313	21.922607	68.696075
2024-07-28	SBSL	-2.5	-44.0	2.0	30.319946	26.832764	1.6546936
2024-07-28	SBSP	-23.5	-46.5	2.0	27.575806	13.894287	0.0
2024-07-28	SBTE	-5.0	-43.0	2.0	35.686157	24.24292	0.0
2024-07-29	82598.0	-6.0	-35.0	2.0	26.007172	24.758331	75.15675
2024-07-29	86678.0	-13.0	-38.5	2.0	24.245483	22.592316	76.7646
2024-07-29	81715	-2.5	-44.0	2.0	30.95639	27.033722	2.8735657
2024-07-29	81730	-3.0	-60.0	2.0	34.60971	27.063019	0.87213135
2024-07-29	81827	-5.0	-43.0	2.0	35.298187	26.236847	0.08828735
2024-07-29	82280	-2.5	-44.5	2.0	31.060883	26.853058	6.6359406
2024-07-29	82281	-2.5	-44.0	2.0	30.95639	27.033722	2.8735657
2024-07-29	82331	-3.0	-60.0	2.0	34.60971	27.063019	0.87213135
2024-07-29	82332	-3.0	-60.0	2.0	34.60971	27.063019	0.87213135
2024-07-29	82578	-5.0	-43.0	2.0	35.298187	26.236847	0.08828735
2024-07-29	82579	-5.0	-43.0	2.0	35.298187	26.236847	0.08828735
2024-07-29	83781	-23.5	-46.5	2.0	19.616547	15.282745	0.0
2024-07-29	83967	-30.0	-51.0	2.0	14.150757	12.953461	108.76709
2024-07-29	86988	-30.0	-51.0	2.0	14.150757	12.953461	108.76709
2024-07-29	SBEG	-3.0	-60.0	2.0	34.60971	27.063019	0.87213135
2024-07-29	SBMN	-3.0	-60.0	2.0	34.60971	27.063019	0.87213135
2024-07-29	SBMT	-23.5	-46.5	2.0	19.616547	15.282745	0.0
2024-07-29	SBPA	-30.0	-51.0	2.0	14.150757	12.953461	108.76709
2024-07-29	SBRF	-8.0	-35.0	2.0	26.733734	21.59134	85.39969
2024-07-29	SBSL	-2.5	-44.0	2.0	30.95639	27.033722	2.8735657
2024-07-29	SBSP	-23.5	-46.5	2.0	19.616547	15.282745	0.0
2024-07-29	SBTE	-5.0	-43.0	2.0	35.298187	26.236847	0.08828735
2024-07-30	82598.0	-6.0	-35.0	2.0	26.78247	25.241882	81.74097
2024-07-30	86678.0	-13.0	-38.5	2.0	25.018799	22.785828	86.01247
2024-07-30	81715	-2.5	-44.0	2.0	29.801025	26.767273	6.4091644
2024-07-30	81730	-3.0	-60.0	2.0	35.41333	26.020203	3.5399628
2024-07-30	81827	-5.0	-43.0	2.0	37.06079	25.312195	0.3531494
2024-07-30	82280	-2.5	-44.5	2.0	29.809814	26.508484	13.037048
2024-07-30	82281	-2.5	-44.0	2.0	29.801025	26.767273	6.4091644
2024-07-30	82331	-3.0	-60.0	2.0	35.41333	26.020203	3.5399628
2024-07-30	82332	-3.0	-60.0	2.0	35.41333	26.020203	3.5399628
2024-07-30	82578	-5.0	-43.0	2.0	37.06079	25.312195	0.3531494
2024-07-30	82579	-5.0	-43.0	2.0	37.06079	25.312195	0.3531494
2024-07-30	83781	-23.5	-46.5	2.0	14.395752	14.034424	4.219925
2024-07-30	83967	-30.0	-51.0	2.0	12.036377	5.278015	112.88901
2024-07-30	86988	-30.0	-51.0	2.0	12.036377	5.278015	112.88901
2024-07-30	SBEG	-3.0	-60.0	2.0	35.41333	26.020203	3.5399628
2024-07-30	SBMN	-3.0	-60.0	2.0	35.41333	26.020203	3.5399628
2024-07-30	SBMT	-23.5	-46.5	2.0	14.395752	14.034424	4.219925
2024-07-30	SBPA	-30.0	-51.0	2.0	12.036377	5.278015	112.88901
2024-07-30	SBRF	-8.0	-35.0	2.0	25.883392	21.525085	91.04253
2024-07-30	SBSL	-2.5	-44.0	2.0	29.801025	26.767273	6.4091644
2024-07-30	SBSP	-23.5	-46.5	2.0	14.395752	14.034424	4.219925
2024-07-30	SBTE	-5.0	-43.0	2.0	37.06079	25.312195	0.3531494
2024-07-31	82598.0	-6.0	-35.0	2.0	27.094543	24.55545	93.27557
2024-07-31	86678.0	-13.0	-38.5	2.0	25.05011	24.37967	90.37381
