date_time	Cod_estacao	latitude	longitude	Altitude	temp_max	temp_min	prec_acum
2024-06-20	82598.0	-6.0	-35.0	2.0	27.398132	25.662872	61.0625
2024-06-20	86678.0	-13.0	-38.5	2.0	25.566101	24.691925	60.296875
2024-06-20	81715	-2.5	-44.0	2.0	30.780945	28.08255	4.171875
2024-06-20	81730	-3.0	-60.0	2.0	33.351257	24.990997	3.453125
2024-06-20	81827	-5.0	-43.0	2.0	33.99579	24.698029	0.0
2024-06-20	82280	-2.5	-44.5	2.0	32.632507	27.698029	1.6875
2024-06-20	82281	-2.5	-44.0	2.0	30.780945	28.08255	4.171875
2024-06-20	82331	-3.0	-60.0	2.0	33.351257	24.990997	3.453125
2024-06-20	82332	-3.0	-60.0	2.0	33.351257	24.990997	3.453125
2024-06-20	82578	-5.0	-43.0	2.0	33.99579	24.698029	0.0
2024-06-20	82579	-5.0	-43.0	2.0	33.99579	24.698029	0.0
2024-06-20	83781	-23.5	-46.5	2.0	26.191101	12.112091	0.0
2024-06-20	83967	-30.0	-51.0	2.0	21.405945	18.362091	46.4375
2024-06-20	86988	-30.0	-51.0	2.0	21.405945	18.362091	46.4375
2024-06-20	SBEG	-3.0	-60.0	2.0	33.351257	24.990997	3.453125
2024-06-20	SBMN	-3.0	-60.0	2.0	33.351257	24.990997	3.453125
2024-06-20	SBMT	-23.5	-46.5	2.0	26.191101	12.112091	0.0
2024-06-20	SBPA	-30.0	-51.0	2.0	21.405945	18.362091	46.4375
2024-06-20	SBRF	-8.0	-35.0	2.0	25.89032	22.369904	6.390625
2024-06-20	SBSL	-2.5	-44.0	2.0	30.780945	28.08255	4.171875
2024-06-20	SBSP	-23.5	-46.5	2.0	26.191101	12.112091	0.0
2024-06-20	SBTE	-5.0	-43.0	2.0	33.99579	24.698029	0.0
2024-06-21	82598.0	-6.0	-35.0	2.0	26.87732	25.690277	93.203125
2024-06-21	86678.0	-13.0	-38.5	2.0	26.573578	24.395355	109.984375
2024-06-21	81715	-2.5	-44.0	2.0	30.97107	28.100922	5.5625
2024-06-21	81730	-3.0	-60.0	2.0	32.642944	25.22934	5.84375
2024-06-21	81827	-5.0	-43.0	2.0	34.139038	24.85434	0.0
2024-06-21	82280	-2.5	-44.5	2.0	32.52185	27.603363	2.25
2024-06-21	82281	-2.5	-44.0	2.0	30.97107	28.100922	5.5625
2024-06-21	82331	-3.0	-60.0	2.0	32.642944	25.22934	5.84375
2024-06-21	82332	-3.0	-60.0	2.0	32.642944	25.22934	5.84375
2024-06-21	82578	-5.0	-43.0	2.0	34.139038	24.85434	0.0
2024-06-21	82579	-5.0	-43.0	2.0	34.139038	24.85434	0.0
2024-06-21	83781	-23.5	-46.5	2.0	25.738647	14.981293	0.0
2024-06-21	83967	-30.0	-51.0	2.0	21.291382	18.09262	104.5
2024-06-21	86988	-30.0	-51.0	2.0	21.291382	18.09262	104.5
2024-06-21	SBEG	-3.0	-60.0	2.0	32.642944	25.22934	5.84375
2024-06-21	SBMN	-3.0	-60.0	2.0	32.642944	25.22934	5.84375
2024-06-21	SBMT	-23.5	-46.5	2.0	25.738647	14.981293	0.0
2024-06-21	SBPA	-30.0	-51.0	2.0	21.291382	18.09262	104.5
2024-06-21	SBRF	-8.0	-35.0	2.0	26.973022	22.19223	15.875
2024-06-21	SBSL	-2.5	-44.0	2.0	30.97107	28.100922	5.5625
