date_time	Cod_estacao	latitude	longitude	Altitude	temp_max	temp_min	prec_acum
2024-06-09	82598.0	-6.0	-35.0	2.0	27.800873	25.689758	41.51776
2024-06-09	86678.0	-13.0	-38.5	2.0	26.121185	24.094055	30.221619
2024-06-09	81715	-2.5	-44.0	2.0	30.147919	26.202454	81.98915
2024-06-09	81730	-3.0	-60.0	2.0	27.424286	23.942688	55.328568
2024-06-09	81827	-5.0	-43.0	2.0	33.637177	25.380188	5.4132996
2024-06-09	82280	-2.5	-44.5	2.0	28.409637	24.97882	123.26669
2024-06-09	82281	-2.5	-44.0	2.0	30.147919	26.202454	81.98915
2024-06-09	82331	-3.0	-60.0	2.0	27.424286	23.942688	55.328568
2024-06-09	82332	-3.0	-60.0	2.0	27.424286	23.942688	55.328568
2024-06-09	82578	-5.0	-43.0	2.0	33.637177	25.380188	5.4132996
2024-06-09	82579	-5.0	-43.0	2.0	33.637177	25.380188	5.4132996
2024-06-09	83781	-23.5	-46.5	2.0	26.578583	13.488586	0.020629883
2024-06-09	83967	-30.0	-51.0	2.0	28.13913	16.028625	0.013977051
2024-06-09	86988	-30.0	-51.0	2.0	28.13913	16.028625	0.013977051
2024-06-09	SBEG	-3.0	-60.0	2.0	27.424286	23.942688	55.328568
2024-06-09	SBMN	-3.0	-60.0	2.0	27.424286	23.942688	55.328568
2024-06-09	SBMT	-23.5	-46.5	2.0	26.578583	13.488586	0.020629883
2024-06-09	SBPA	-30.0	-51.0	2.0	28.13913	16.028625	0.013977051
2024-06-09	SBRF	-8.0	-35.0	2.0	27.29831	22.913391	57.863647
2024-06-09	SBSL	-2.5	-44.0	2.0	30.147919	26.202454	81.98915
2024-06-09	SBSP	-23.5	-46.5	2.0	26.578583	13.488586	0.020629883
2024-06-09	SBTE	-5.0	-43.0	2.0	33.637177	25.380188	5.4132996
2024-06-10	82598.0	-6.0	-35.0	2.0	27.906403	27.339111	62.14009
2024-06-10	86678.0	-13.0	-38.5	2.0	26.391846	25.014984	51.821136
2024-06-10	81715	-2.5	-44.0	2.0	27.4104	25.06482	153.73743
2024-06-10	81730	-3.0	-60.0	2.0	27.736572	23.858551	99.65494
2024-06-10	81827	-5.0	-43.0	2.0	33.94751	25.982574	6.7747498
2024-06-10	82280	-2.5	-44.5	2.0	26.756104	25.065582	170.91495
2024-06-10	82281	-2.5	-44.0	2.0	27.4104	25.06482	153.73743
2024-06-10	82331	-3.0	-60.0	2.0	27.736572	23.858551	99.65494
2024-06-10	82332	-3.0	-60.0	2.0	27.736572	23.858551	99.65494
2024-06-10	82578	-5.0	-43.0	2.0	33.94751	25.982574	6.7747498
2024-06-10	82579	-5.0	-43.0	2.0	33.94751	25.982574	6.7747498
2024-06-10	83781	-23.5	-46.5	2.0	26.54419	15.334137	0.022659302
2024-06-10	83967	-30.0	-51.0	2.0	24.445557	20.15445	0.0
2024-06-10	86988	-30.0	-51.0	2.0	24.445557	20.15445	0.0
2024-06-10	SBEG	-3.0	-60.0	2.0	27.736572	23.858551	99.65494
2024-06-10	SBMN	-3.0	-60.0	2.0	27.736572	23.858551	99.65494
2024-06-10	SBMT	-23.5	-46.5	2.0	26.54419	15.334137	0.022659302
2024-06-10	SBPA	-30.0	-51.0	2.0	24.445557	20.15445	0.0
2024-06-10	SBRF	-8.0	-35.0	2.0	26.8656	23.997223	79.39667
2024-06-10	SBSL	-2.5	-44.0	2.0	27.4104	25.06482	153.73743
2024-06-10	SBSP	-23.5	-46.5	2.0	26.54419	15.334137	0.022659302
2024-06-10	SBTE	-5.0	-43.0	2.0	33.94751	25.982574	6.7747498
2024-06-11	82598.0	-6.0	-35.0	2.0	28.25772	25.882141	79.57822
2024-06-11	86678.0	-13.0	-38.5	2.0	26.48526	23.753235	69.78195
2024-06-11	81715	-2.5	-44.0	2.0	31.264557	26.72702	209.482
2024-06-11	81730	-3.0	-60.0	2.0	27.571198	24.349915	118.45444
2024-06-11	81827	-5.0	-43.0	2.0	34.93448	24.829407	6.8813477
2024-06-11	82280	-2.5	-44.5	2.0	31.020416	26.016083	213.58893
2024-06-11	82281	-2.5	-44.0	2.0	31.264557	26.72702	209.482
2024-06-11	82331	-3.0	-60.0	2.0	27.571198	24.349915	118.45444
2024-06-11	82332	-3.0	-60.0	2.0	27.571198	24.349915	118.45444
2024-06-11	82578	-5.0	-43.0	2.0	34.93448	24.829407	6.8813477
2024-06-11	82579	-5.0	-43.0	2.0	34.93448	24.829407	6.8813477
2024-06-11	83781	-23.5	-46.5	2.0	25.452057	15.479797	0.02331543
2024-06-11	83967	-30.0	-51.0	2.0	20.424713	17.743622	1.1747742
2024-06-11	86988	-30.0	-51.0	2.0	20.424713	17.743622	1.1747742
2024-06-11	SBEG	-3.0	-60.0	2.0	27.571198	24.349915	118.45444
2024-06-11	SBMN	-3.0	-60.0	2.0	27.571198	24.349915	118.45444
2024-06-11	SBMT	-23.5	-46.5	2.0	25.452057	15.479797	0.02331543
2024-06-11	SBPA	-30.0	-51.0	2.0	20.424713	17.743622	1.1747742
2024-06-11	SBRF	-8.0	-35.0	2.0	26.89444	22.653625	102.051025
2024-06-11	SBSL	-2.5	-44.0	2.0	31.264557	26.72702	209.482
2024-06-11	SBSP	-23.5	-46.5	2.0	25.452057	15.479797	0.02331543
2024-06-11	SBTE	-5.0	-43.0	2.0	34.93448	24.829407	6.8813477
2024-06-12	82598.0	-6.0	-35.0	2.0	27.432251	25.934692	95.870056
2024-06-12	86678.0	-13.0	-38.5	2.0	26.417725	25.450317	77.16754
2024-06-12	81715	-2.5	-44.0	2.0	31.682587	27.775513	210.426
2024-06-12	81730	-3.0	-60.0	2.0	26.608368	24.134521	151.86572
2024-06-12	81827	-5.0	-43.0	2.0	34.839813	25.887817	6.8955383
2024-06-12	82280	-2.5	-44.5	2.0	31.286102	27.347778	214.63593
2024-06-12	82281	-2.5	-44.0	2.0	31.682587	27.775513	210.426
2024-06-12	82331	-3.0	-60.0	2.0	26.608368	24.134521	151.86572
2024-06-12	82332	-3.0	-60.0	2.0	26.608368	24.134521	151.86572
2024-06-12	82578	-5.0	-43.0	2.0	34.839813	25.887817	6.8955383
2024-06-12	82579	-5.0	-43.0	2.0	34.839813	25.887817	6.8955383
2024-06-12	83781	-23.5	-46.5	2.0	23.908173	14.659302	0.03677368
2024-06-12	83967	-30.0	-51.0	2.0	25.121063	16.562622	2.6029053
2024-06-12	86988	-30.0	-51.0	2.0	25.121063	16.562622	2.6029053
2024-06-12	SBEG	-3.0	-60.0	2.0	26.608368	24.134521	151.86572
2024-06-12	SBMN	-3.0	-60.0	2.0	26.608368	24.134521	151.86572
2024-06-12	SBMT	-23.5	-46.5	2.0	23.908173	14.659302	0.03677368
2024-06-12	SBPA	-30.0	-51.0	2.0	25.121063	16.562622	2.6029053
